actor_id,movie_id
16483,64807
16483,38925
16483,1114615
16483,436969
16483,17360
16483,18710
16483,81830
16483,70074
16483,456279
16483,42593
16483,38027
16483,76163
16483,1146302
16483,1142904
16483,107846
16483,145308
16483,6949
16483,138103
16483,718107
16483,208450
16483,174383
16483,251994
16483,33166
16483,1182387
16483,209416
16483,1196162
16483,85807
16483,629543
16483,466
16483,1207878
16483,48446
16483,19221
16483,537745
16483,607
16483,315064
16483,11302
16483,1231190
16483,1233013
16483,117389
16483,315359
16483,1165487
16483,1245085
16483,1249289
16483,312221
16483,194757
16483,1069713
16483,53943
16483,1127399
16483,327154
16483,173467
16483,126314
16483,1103705
16483,13636
16483,1275269
16483,366633
16483,1229197
16483,1275176
16483,178619
16483,385715
16483,377380
16483,283995
16483,833818
16483,1313181
16483,421057
16483,440471
16483,445832
16483,78149
16483,480530
16483,480042
16483,651
16483,512412
16483,522938
16483,571041
16483,367692
16483,601313
16483,629176
16483,649861
16483,299054
16483,2334
16483,251278
16483,759039
16483,234004
16483,782546
16483,636838
16483,761892
16483,10805
16483,1359736
16483,1372942
16483,1396663
16483,1053954
16483,445763
16483,1480771
16483,1529761
16483,881778
16483,895595
16483,860578
16483,159064
17142,773
17142,10591
17142,20161
17142,5178
17142,7345
17142,26320
17142,14940
17142,15380
17142,37834
17142,16523
17142,17113
17142,47088
17142,18734
17142,49849
17142,84201
17142,57120
17142,76203
17142,59967
17142,78571
17142,103332
17142,111885
17142,146233
17142,134803
17142,966011
17142,267060
17142,271714
17142,1201609
17142,792293
17142,20021
17142,11081
17142,310593
17142,347031
17142,1291659
17142,17187
17142,387426
17142,8324
17142,414906
17142,753482
17142,567748
17142,801754
17142,804095
17142,636706
17142,1480016
17142,1523135
1892,161
1892,163
1892,231
1892,298
1892,857
1892,489
1892,1247
1892,1213
1892,1422
1892,10220
1892,2255
1892,1792
1892,1832
1892,2502
1892,2503
1892,1956
1892,10684
1892,37270
1892,4442
1892,4958
1892,11191
1892,21355
1892,22954
1892,22972
1892,11323
1892,7450
1892,7797
1892,1089625
1892,11975
1892,9023
1892,9352
1892,35588
1892,41369
1892,14684
1892,38050
1892,44603
1892,44639
1892,44754
1892,44264
1892,681947
1892,957304
1892,39538
1892,789323
1892,65759
1892,68724
1892,164121
1892,74465
1892,126314
1892,414353
1892,414355
1892,952421
1892,152760
1892,1152711
1892,157834
1892,133694
1892,157336
1892,119675
1892,964980
1892,639720
1892,824817
1892,103733
1892,1178155
1892,1182551
1892,4912
1892,616037
1892,711
1892,2294
1892,286217
1892,872585
1892,311324
1892,324668
1892,2501
1892,1015595
1892,1059064
1892,729031
1892,9541
1892,63472
1892,1278360
1892,1188208
1892,1306368
1892,395458
1892,301337
1892,421785
1892,58021
1892,446610
1892,11086
1892,284053
1892,26626
1892,33150
1892,457024
1892,214137
1892,293399
1892,54994
1892,489417
1892,467660
1892,383498
1892,359724
1892,567604
1892,603459
1892,616651
1892,440762
1892,617653
1892,8880
1892,30172
1892,75760
1892,277388
1892,285278
1892,686807
1892,687754
1892,687771
1892,402970
1892,755688
1892,649409
1892,453150
1892,1368337
1892,1377468
1892,1409066
1892,104301
1892,1486770
1892,1491034
1892,2323
1892,1531825
1892,1422045
1892,1581598
1813,142
1813,10521
1813,2977
1813,10982
1813,11130
1813,11665
1813,12155
1813,32856
1813,9880
1813,13944
1813,1101383
1813,14442
1813,29339
1813,1102883
1813,14695
1813,14976
1813,43347
1813,503417
1813,16651
1813,46195
1813,664341
1813,49026
1813,51828
1813,82695
1813,172385
1813,173205
1813,224335
1813,244783
1813,249169
1813,257211
1813,350
1813,138697
1813,1013650
1813,144244
1813,301959
1813,241259
1813,873936
1813,1036013
1813,1045911
1813,339967
1813,402900
1813,1323678
1813,157336
1813,310524
1813,22774
1813,449562
1813,452832
1813,278427
1813,524303
1813,505225
1813,529107
1813,552178
1813,531219
1813,196241
1813,56822
1813,683578
1813,683579
1813,685234
1813,688081
1813,693617
1813,703363
1813,705088
1813,712201
1813,615952
1813,725409
1813,741228
1813,752476
1813,758679
1813,820783
1813,829707
1813,843527
1813,568604
1813,1077873
1813,1368337
1813,1283515
1813,1401305
1813,1401726
1813,1314481
1813,1500229
87722,876969
87722,24253
87722,889578
87722,33613
87722,35297
87722,15472
87722,883083
87722,51423
87722,70981
87722,75229
87722,77337
87722,58574
87722,86783
87722,102362
87722,109099
87722,155562
87722,154400
87722,138741
87722,181283
87722,229592
87722,1241837
87722,345925
87722,1121202
87722,1292123
87722,392694
87722,400106
87722,291276
87722,406990
87722,437626
87722,460321
87722,515741
87722,77345
87722,615115
87722,760868
87722,760747
87722,788929
87722,540248
87722,853718
87722,813418
87722,1247045
87722,1433548
87722,1439792
87722,126889
87722,1448035
87722,1466457
87722,1088012
87722,1471575
87722,1471612
87722,1476532
87722,1481460
87722,1575788
18182,1620
18182,2266
18182,10764
18182,1083847
18182,23759
18182,1093995
18182,13051
18182,60281
18182,37714
18182,45054
18182,697843
18182,46280
18182,75612
18182,86838
18182,106021
18182,99389
18182,1146344
18182,203739
18182,759175
18182,975902
18182,254904
18182,256917
18182,1015963
18182,1215919
18182,986056
18182,321751
18182,346808
18182,1064375
18182,21382
18182,228817
18182,315880
18182,507244
18182,402897
18182,1313174
18182,297725
18182,1314452
18182,1003598
18182,430682
18182,477489
18182,477018
18182,478820
18182,484638
18182,463272
18182,514277
18182,582913
18182,611914
18182,623958
18182,680071
18182,729684
18182,793723
18182,477102
18182,749456
18182,497698
18182,832386
18182,832820
18182,832807
18182,832819
18182,839950
18182,843633
18182,1266791
18182,1401778
18182,1418467
18182,1481640
70851,243
70851,254
70851,425
70851,1581
70851,2179
70851,502356
70851,279699
70851,1065379
70851,10555
70851,10608
70851,10710
70851,10878
70851,4824
70851,4953
70851,6575
70851,7446
70851,11857
70851,8699
70851,25636
70851,949439
70851,9502
70851,9536
70851,9798
70851,9353
70851,9804
70851,13064
70851,9889
70851,9894
70851,27793
70851,1097870
70851,41120
70851,36131
70851,13998
70851,767166
70851,14887
70851,15854
70851,903976
70851,45188
70851,919072
70851,38745
70851,17821
70851,17610
70851,49444
70851,50393
70851,81003
70851,82864
70851,1133228
70851,73937
70851,92591
70851,1139836
70851,937127
70851,121251
70851,140300
70851,110278
70851,111160
70851,127655
70851,133753
70851,1160303
70851,397646
70851,184500
70851,231165
70851,257445
70851,253292
70851,1192545
70851,1199555
70851,1011985
70851,928344
70851,428876
70851,14923
70851,1024225
70851,950387
70851,308638
70851,225886
70851,68744
70851,315085
70851,1038873
70851,328407
70851,687
70851,1050640
70851,341004
70851,276729
70851,934670
70851,128644
70851,216364
70851,1259973
70851,1262269
70851,65058
70851,9739
70851,1271713
70851,75
70851,290304
70851,32274
70851,3600
70851,381693
70851,353486
70851,843371
70851,413509
70851,419472
70851,1244487
70851,1234731
70851,443009
70851,463821
70851,144680
70851,464655
70851,62934
70851,442062
70851,9566
70851,30528
70851,512200
70851,1584
70851,530964
70851,558910
70851,402838
70851,635972
70851,683614
70851,687782
70851,687788
70851,687777
70851,702942
70851,118254
70851,707054
70851,376528
70851,713500
70851,261906
70851,664996
70851,64328
70851,653707
70851,784886
70851,365177
70851,286488
70851,821464
70851,821480
70851,34681
70851,705899
70851,821379
70851,821430
70851,694527
70851,59090
70851,1156333
70851,1372970
70851,1369167
70851,1377468
70851,786624
70851,132495
70851,337141
70851,1422600
70851,31342
70851,1465217
70851,1472418
70851,1485086
70851,710155
70851,71192
70851,1515139
70851,1528218
70851,1528416
70851,1528422
70851,1226863
70851,1555011
70851,1260649
70851,1578998
3131,5
3131,1360
3131,2057
3131,1428
3131,628
3131,10192
3131,1656
3131,810
3131,809
3131,2259
3131,10550
3131,10054
3131,1911
3131,2469
3131,4043
3131,4203
3131,4351
3131,20761
3131,24235
3131,24241
3131,8047
3131,8068
3131,8219
3131,8818
3131,12279
3131,9488
3131,9262
3131,9280
3131,34036
3131,9342
3131,9800
3131,9691
3131,12763
3131,13394
3131,40082
3131,28308
3131,14979
3131,142168
3131,38031
3131,916719
3131,63311
3131,46029
3131,17402
3131,17606
3131,65671
3131,47701
3131,48466
3131,48781
3131,80141
3131,70435
3131,51256
3131,83201
3131,54271
3131,90148
3131,58508
3131,77221
3131,59877
3131,516729
3131,100041
3131,102401
3131,448825
3131,103332
3131,10174
3131,106747
3131,144789
3131,146381
3131,149459
3131,190070
3131,138103
3131,151316
3131,206806
3131,1168918
3131,1172734
3131,253632
3131,271935
3131,1092329
3131,1097549
3131,1010161
3131,262543
3131,290093
3131,293646
3131,315473
3131,86835
3131,228165
3131,825623
3131,329718
3131,1242980
3131,1045963
3131,34219
3131,178448
3131,1199447
3131,252634
3131,1059345
3131,356092
3131,359439
3131,1275443
3131,327154
3131,1280038
3131,1281206
3131,1281891
3131,335410
3131,833818
3131,417859
3131,297201
3131,421903
3131,430682
3131,76812
3131,445954
3131,446696
3131,448175
3131,204156
3131,417943
3131,460846
3131,112803
3131,197363
3131,463547
3131,463556
3131,463552
3131,463559
3131,463560
3131,475242
3131,480572
3131,497727
3131,448119
3131,519010
3131,517909
3131,23940
3131,522931
3131,606078
3131,668640
3131,335787
3131,726391
3131,260720
3131,775038
3131,56288
3131,788386
3131,315162
3131,846433
3131,335977
3131,986824
3131,804249
3131,81167
3131,1329016
3131,1472091
3131,1499056
3131,1514682
3131,1536163
3131,1542801
3131,267781
3131,421892
3131,1231307
587020,69798
587020,1124620
587020,52520
587020,698128
587020,157350
587020,220882
587020,262504
587020,262500
587020,328901
587020,283591
587020,346672
587020,333663
587020,1242265
587020,38031
587020,139166
587020,458005
587020,476678
587020,509874
587020,475210
587020,606234
587020,716532
587020,666243
587020,1380833
587020,1287116
63312,10094
63312,26223
63312,33427
63312,46660
63312,49021
63312,82687
63312,100241
63312,136405
63312,311667
63312,44049
63312,316086
63312,345923
63312,1073087
63312,366924
63312,431185
63312,346910
63312,470557
63312,500986
63312,515741
63312,588228
63312,709041
63312,1543454
10882,4348
10882,6145
10882,7548
10882,24684
10882,8814
10882,36669
10882,45013
10882,46138
10882,48870
10882,46829
10882,18613
10882,19959
10882,73937
10882,75780
10882,57165
10882,58233
10882,58760
10882,107985
10882,141043
10882,135921
10882,206349
10882,208227
10882,210577
10882,930564
10882,254375
10882,240972
10882,276843
10882,1205656
10882,284747
10882,333381
10882,1045592
10882,339259
10882,347026
10882,1122573
10882,425274
10882,47332
10882,399248
10882,384680
10882,433627
10882,466081
10882,475132
10882,480857
10882,538761
10882,601666
10882,811348
10882,811345
10882,1368881
10882,1132653
10882,1290000
10882,1454209
10882,362544
1115,107
1115,2309
1115,1865
1115,20606
1115,21988
1115,21641
1115,23047
1115,11322
1115,11798
1115,887544
1115,13501
1115,947207
1115,14575
1115,668482
1115,15312
1115,17517
1115,49517
1115,48838
1115,68996
1115,72477
1115,90953
1115,102367
1115,774531
1115,1151155
1115,157974
1115,136278
1115,181577
1115,187868
1115,250535
1115,215781
1115,1013406
1115,11588
1115,277237
1115,41644
1115,9763
1115,166426
1115,896151
1115,356187
1115,357659
1115,35631
1115,84378
1115,1285087
1115,392139
1115,912649
1115,18548
1115,411735
1115,410605
1115,419916
1115,17203
1115,1328171
1115,117222
1115,3131
1115,438259
1115,23750
1115,398174
1115,476622
1115,398978
1115,420915
1115,339259
1115,516486
1115,562576
1115,456740
1115,504608
1115,643847
1115,580489
1115,656968
1115,703341
1115,431792
1115,768378
1115,782085
1115,807196
1115,826796
1115,1230368
1115,875828
1115,1381027
1115,1425784
1115,1248518
1115,1574751
73139,871045
73139,10643
73139,666508
73139,885988
73139,32171
73139,879011
73139,26368
73139,12622
73139,839480
73139,122235
73139,36219
73139,36243
73139,1103120
73139,36683
73139,832716
73139,915472
73139,915705
73139,1108560
73139,44836
73139,986610
73139,46130
73139,46194
73139,17180
73139,67907
73139,74576
73139,84094
73139,938361
73139,85284
73139,105887
73139,86198
73139,34854
73139,101665
73139,98246
73139,106419
73139,122233
73139,507612
73139,951489
73139,954958
73139,1160242
73139,538091
73139,205394
73139,210939
73139,223319
73139,243907
73139,1193953
73139,319298
73139,1205920
73139,155131
73139,1012394
73139,290232
73139,290233
73139,109054
73139,184985
73139,298566
73139,308795
73139,18626
73139,73731
73139,129121
73139,658518
73139,319151
73139,124484
73139,320018
73139,325236
73139,109145
73139,1204972
73139,926416
73139,153723
73139,832718
73139,338286
73139,198431
73139,954623
73139,792668
73139,1056092
73139,357648
73139,360687
73139,359282
73139,317661
73139,1273667
73139,381769
73139,185377
73139,1306337
73139,607435
73139,45070
73139,1307099
73139,411607
73139,129691
73139,413105
73139,1248698
73139,269308
73139,730251
73139,108560
73139,433810
73139,434218
73139,434623
73139,464915
73139,108071
73139,455219
73139,367526
73139,202826
73139,94047
73139,509456
73139,526783
73139,553254
73139,567907
73139,547339
73139,466687
73139,574028
73139,544767
73139,590214
73139,132702
73139,599297
73139,413461
73139,604946
73139,442241
73139,345161
73139,298565
73139,609346
73139,88426
73139,12600
73139,569836
73139,672376
73139,466194
73139,229114
73139,681921
73139,439350
73139,706566
73139,563067
73139,327960
73139,565357
73139,731659
73139,739285
73139,744714
73139,746845
73139,562494
73139,612379
73139,775839
73139,783786
73139,785548
73139,200424
73139,422947
73139,803382
73139,798871
73139,42000
73139,809084
73139,670652
73139,355440
73139,617338
73139,682791
73139,18399
73139,855914
73139,116634
73139,315721
73139,750758
73139,1360625
73139,1402651
73139,1409424
73139,1409429
73139,1409502
73139,1446490
73139,320571
73139,1452951
73139,1462735
73139,206155
73139,1543805
73139,1547424
73139,1296404
73139,1568452
73139,1568565
140,24
140,186
140,393
140,10133
140,2112
140,1574
140,10550
140,1872
140,4644
140,4327
140,1082065
140,20761
140,22100
140,8584
140,25475
140,12242
140,9471
140,9502
140,13179
140,9923
140,14396
140,14711
140,911068
140,44683
140,17198
140,1077782
140,18166
140,49444
140,50473
140,90122
140,74308
140,75258
140,93676
140,86130
140,97430
140,1145586
140,107201
140,200364
140,47232
140,877269
140,18420
140,283332
140,1140535
140,598387
140,175112
140,303047
140,140300
140,269437
140,845781
140,297270
140,25975
140,124606
140,381547
140,381693
140,411135
140,414419
140,44857
140,10354
140,252665
140,464905
140,384677
140,476481
140,530097
140,9390
140,12489
140,8057
140,167738
140,50393
140,626020
140,40196
140,766520
140,792046
140,810397
140,594767
140,631143
140,237723
140,786624
140,1314481
140,1544552
6941,854
6941,54994
6941,492
6941,544
6941,1581
6941,10192
6941,10024
6941,808
6941,809
6941,810
6941,10029
6941,3131
6941,1878
6941,1903
6941,4327
6941,20067
6941,11103
6941,22825
6941,11363
6941,11812
6941,11931
6941,8067
6941,8874
6941,9029
6941,9471
6941,949439
6941,9563
6941,12656
6941,12520
6941,13394
6941,40805
6941,421892
6941,26840
6941,37834
6941,48466
6941,18856
6941,52449
6941,76494
6941,126314
6941,97434
6941,936992
6941,110392
6941,109091
6941,118991
6941,151316
6941,193610
6941,426362
6941,225886
6941,196867
6941,993710
6941,1049471
6941,252634
6941,42348
6941,25975
6941,191502
6941,87842
6941,25523
6941,58508
6941,51256
6941,20009
6941,180
6941,157360
6941,460224
6941,127088
6941,467709
6941,575506
6941,726391
6941,128914
6941,754719
6941,1515392
6941,1572343
64384,877547
64384,10255
64384,671507
64384,989909
64384,66016
64384,51751
64384,83914
64384,1140219
64384,194200
64384,10703
64384,187727
64384,711051
64384,86187
64384,51775
64384,1150326
64384,450838
64384,88380
64384,154732
64384,62651
64384,21621
64384,88141
64384,333962
64384,1185857
64384,1187970
64384,990317
64384,380819
64384,998356
64384,1003771
64384,288299
64384,1046912
64384,187429
64384,449488
64384,44914
64384,261476
64384,46114
64384,104876
64384,312729
64384,401457
64384,58825
64384,1321594
64384,38034
64384,172952
64384,172947
64384,481105
64384,451489
64384,536221
64384,289930
64384,555237
64384,562805
64384,355604
64384,46957
64384,60866
64384,218625
64384,40832
64384,810250
64384,840057
64384,64363
64384,39865
64384,1402221
64384,187432
64384,1431534
64384,75701
64384,1463221
64384,101024
64384,261258
64384,73717
64384,207918
64384,1150342
64384,626705
64384,1109540
64384,1463230
64384,1561257
64384,1565329
1100,106
1100,218
1100,280
1100,296
1100,861
1100,865
1100,415
1100,2099
1100,4249
1100,10999
1100,5227
1100,5228
1100,1082956
1100,6280
1100,8452
1100,9493
1100,9268
1100,9279
1100,9593
1100,9946
1100,9604
1100,9610
1100,9626
1100,9387
1100,9884
1100,29332
1100,36955
1100,1117453
1100,41856
1100,76640
1100,76163
1100,164991
1100,126314
1100,87101
1100,1149207
1100,107846
1100,144336
1100,138103
1100,138179
1100,203381
1100,207021
1100,18520
1100,27578
1100,89866
1100,1207878
1100,287424
1100,1233013
1100,333079
1100,1137888
1100,428045
1100,797845
1100,10204
1100,10808
1100,530841
1100,735363
1100,698217
1100,143894
1100,506075
1100,53943
1100,79183
1100,464819
1100,473793
1100,981744
1100,589158
1100,1108934
1100,249141
1100,5128
1100,166150
1100,11566
1100,474046
1100,340036
1100,99202
1100,55596
1100,401029
1100,508744
1100,457516
1100,76154
1100,1847
1100,1127399
1100,327154
1100,173467
1100,1039896
1100,5205
1100,1103705
1100,178614
1100,163907
1100,23050
1100,79365
1100,446663
1100,1173342
1100,1038305
1100,835797
1100,728123
1100,740422
1100,687613
1100,647518
1100,476070
1100,530334
1100,595845
1100,503718
1100,530343
1100,426222
1100,413945
1100,327593
1100,462486
1100,184703
1100,67619
1100,56761
1100,145308
